Pathway Name	Pathway Id	Source Name	Organism	Pathway uploaded gene count	Genes in InnateDB for this entity	Pathway p-value	Pathway p-value (corrected)	Gene Symbols	Genes (Symbol|IDBG-ID|Ensembl|Entrez|Fold Change|P-Value)
ErbB2/ErbB3 signaling events	15442	PID NCI	9606	4	28	0.0015021100567720468	0.007317421847989542	JAK2; JUN; SHC1; SRC; 	JAK2|IDBG-47039|ENSG00000096968|3717|; JUN|IDBG-99221|ENSG00000177606|3725|; SHC1|IDBG-103007|ENSG00000160691|6464|; SRC|IDBG-74081|ENSG00000197122|6714|; 
SHC1 events in ERBB2 signaling	13289	REACTOME	9606	4	28	0.0015021100567720468	0.007317421847989542	EGFR; JAK2; KRAS; SHC1; 	EGFR|IDBG-16933|ENSG00000146648|1956|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
YAP1- and WWTR1 (TAZ)-stimulated gene expression	13740	REACTOME	9606	4	28	0.0015021100567720468	0.007317421847989542	NCOA2; NCOA6; TBL1X; TBL1XR1; 	NCOA2|IDBG-24827|ENSG00000140396|10499|; NCOA6|IDBG-68724|ENSG00000198646|23054|; TBL1X|IDBG-42498|ENSG00000101849|6907|; TBL1XR1|IDBG-65899|ENSG00000177565|79718|; 
Mitotic G2-G2/M phases	19400	REACTOME	9606	8	122	0.0016203402514793084	0.0076211865621302645	CCNB2; CSNK1E; DYNLL1; EP300; ODF2; TUBA4A; UBC; YWHAE; 	CCNB2|IDBG-14456|ENSG00000157456|9133|; CSNK1E|IDBG-236645|ENSG00000213923|102800317,1454|; DYNLL1|IDBG-60661|ENSG00000088986|8655|; EP300|IDBG-8992|ENSG00000100393|2033|; ODF2|IDBG-88092|ENSG00000136811|4957|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; UBC|IDBG-64029|ENSG00000150991|7316|; YWHAE|IDBG-14629|ENSG00000108953|7531|; 
Toll Like Receptor 2 (TLR2) Cascade	17710	REACTOME	9606	7	95	0.0016195952174077534	0.0076705829046672756	APP; JAK2; JUN; MAP3K7; TAB1; TAB2; UBC; 	APP|IDBG-1100|ENSG00000142192|351|; JAK2|IDBG-47039|ENSG00000096968|3717|; JUN|IDBG-99221|ENSG00000177606|3725|; MAP3K7|IDBG-94374|ENSG00000135341|6885|; TAB1|IDBG-8281|ENSG00000100324|10454|; TAB2|IDBG-97690|ENSG00000055208|23118|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Toll Like Receptor TLR1:TLR2 Cascade	13035	REACTOME	9606	7	95	0.0016195952174077534	0.0076705829046672756	APP; JAK2; JUN; MAP3K7; TAB1; TAB2; UBC; 	APP|IDBG-1100|ENSG00000142192|351|; JAK2|IDBG-47039|ENSG00000096968|3717|; JUN|IDBG-99221|ENSG00000177606|3725|; MAP3K7|IDBG-94374|ENSG00000135341|6885|; TAB1|IDBG-8281|ENSG00000100324|10454|; TAB2|IDBG-97690|ENSG00000055208|23118|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Internalization of ErbB1	15162	PID NCI	9606	4	29	0.0017181458336611403	0.00802585930518423	EGFR; HGS; SHC1; SRC; 	EGFR|IDBG-16933|ENSG00000146648|1956|; HGS|IDBG-72504|ENSG00000185359|9146|; SHC1|IDBG-103007|ENSG00000160691|6464|; SRC|IDBG-74081|ENSG00000197122|6714|; 
MyD88-independent cascade 	13030	REACTOME	9606	7	97	0.001827047560512106	0.008039009266253267	APP; JAK2; JUN; MAP3K7; TAB1; TAB2; UBC; 	APP|IDBG-1100|ENSG00000142192|351|; JAK2|IDBG-47039|ENSG00000096968|3717|; JUN|IDBG-99221|ENSG00000177606|3725|; MAP3K7|IDBG-94374|ENSG00000135341|6885|; TAB1|IDBG-8281|ENSG00000100324|10454|; TAB2|IDBG-97690|ENSG00000055208|23118|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Oxidative Stress Induced Senescence	19575	REACTOME	9606	7	97	0.001827047560512106	0.008039009266253267	CBX2; HIST2H2AC; HIST2H2BE; JUN; RNF2; SUZ12; UBC; 	CBX2|IDBG-71184|ENSG00000173894|84733|; HIST2H2AC|IDBG-102011|ENSG00000184260|8338|; HIST2H2BE|IDBG-101997|ENSG00000184678|8349|; JUN|IDBG-99221|ENSG00000177606|3725|; RNF2|IDBG-105369|ENSG00000121481|6045|; SUZ12|IDBG-39777|ENSG00000178691|23512|; UBC|IDBG-64029|ENSG00000150991|7316|; 
TRIF-mediated TLR3/TLR4 signaling 	19507	REACTOME	9606	7	97	0.001827047560512106	0.008039009266253267	APP; JAK2; JUN; MAP3K7; TAB1; TAB2; UBC; 	APP|IDBG-1100|ENSG00000142192|351|; JAK2|IDBG-47039|ENSG00000096968|3717|; JUN|IDBG-99221|ENSG00000177606|3725|; MAP3K7|IDBG-94374|ENSG00000135341|6885|; TAB1|IDBG-8281|ENSG00000100324|10454|; TAB2|IDBG-97690|ENSG00000055208|23118|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Toll Like Receptor 3 (TLR3) Cascade	13031	REACTOME	9606	7	97	0.001827047560512106	0.008039009266253267	APP; JAK2; JUN; MAP3K7; TAB1; TAB2; UBC; 	APP|IDBG-1100|ENSG00000142192|351|; JAK2|IDBG-47039|ENSG00000096968|3717|; JUN|IDBG-99221|ENSG00000177606|3725|; MAP3K7|IDBG-94374|ENSG00000135341|6885|; TAB1|IDBG-8281|ENSG00000100324|10454|; TAB2|IDBG-97690|ENSG00000055208|23118|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Circadian rhythm pathway	15497	PID NCI	9606	3	14	0.0018225460786748728	0.008231631957988499	CRY2; CSNK1E; WDR5; 	CRY2|IDBG-41167|ENSG00000121671|1408|; CSNK1E|IDBG-236645|ENSG00000213923|102800317,1454|; WDR5|IDBG-91736|ENSG00000196363|11091|; 
Leading Strand Synthesis	12953	REACTOME	9606	3	14	0.0018225460786748728	0.008231631957988499	PCNA; PRIM1; PRIM2; 	PCNA|IDBG-50801|ENSG00000132646|5111|; PRIM1|IDBG-41538|ENSG00000198056|5557|; PRIM2|IDBG-91619|ENSG00000146143|5558|; 
Polymerase switching	12951	REACTOME	9606	3	14	0.0018225460786748728	0.008231631957988499	PCNA; PRIM1; PRIM2; 	PCNA|IDBG-50801|ENSG00000132646|5111|; PRIM1|IDBG-41538|ENSG00000198056|5557|; PRIM2|IDBG-91619|ENSG00000146143|5558|; 
Polymerase switching on the C-strand of the telomere	12914	REACTOME	9606	3	14	0.0018225460786748728	0.008231631957988499	PCNA; PRIM1; PRIM2; 	PCNA|IDBG-50801|ENSG00000132646|5111|; PRIM1|IDBG-41538|ENSG00000198056|5557|; PRIM2|IDBG-91619|ENSG00000146143|5558|; 
Removal of the Flap Intermediate	12949	REACTOME	9606	3	14	0.0018225460786748728	0.008231631957988499	PCNA; PRIM1; PRIM2; 	PCNA|IDBG-50801|ENSG00000132646|5111|; PRIM1|IDBG-41538|ENSG00000198056|5557|; PRIM2|IDBG-91619|ENSG00000146143|5558|; 
Activation of the pre-replicative complex	12957	REACTOME	9606	4	30	0.0019548422071626595	0.00843798978028439	DBF4; MCM2; PRIM1; PRIM2; 	DBF4|IDBG-25283|ENSG00000006634|10926|; MCM2|IDBG-54871|ENSG00000073111|4171|; PRIM1|IDBG-41538|ENSG00000198056|5557|; PRIM2|IDBG-91619|ENSG00000146143|5558|; 
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	13270	REACTOME	9606	4	30	0.0019548422071626595	0.00843798978028439	SMAD2; SMAD3; SP1; UBC; 	SMAD2|IDBG-3127|ENSG00000175387|4087|; SMAD3|IDBG-18366|ENSG00000166949|4088|; SP1|IDBG-36616|ENSG00000185591|6667|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Vegf hypoxia and angiogenesis	3979	PID BIOCARTA	9606	4	30	0.0019548422071626595	0.00843798978028439	ACTA1; SHC1; SRC; VHL; 	ACTA1|IDBG-107311|ENSG00000143632|58|; SHC1|IDBG-103007|ENSG00000160691|6464|; SRC|IDBG-74081|ENSG00000197122|6714|; VHL|IDBG-17819|ENSG00000134086|7428|; 
Signaling events mediated by HDAC Class I	15280	PID NCI	9606	5	50	0.0019960769693775017	0.008561789264877084	CHD3; CHD4; HDAC3; NCOR1; NCOR2; 	CHD3|IDBG-27053|ENSG00000170004|1107|; CHD4|IDBG-14532|ENSG00000111642|1108|; HDAC3|IDBG-50725|ENSG00000171720|8841|; NCOR1|IDBG-31971|ENSG00000141027|9611|; NCOR2|IDBG-63911|ENSG00000196498|9612|; 
IL4	15920	NETPATH	9606	6	74	0.0021412565759286037	0.009127106154895674	CEBPA; EP300; HIST3H3; JAK2; SHC1; SPI1; 	CEBPA|IDBG-409028|ENSG00000245848|1050|; EP300|IDBG-8992|ENSG00000100393|2033|; HIST3H3|IDBG-107261|ENSG00000168148|8290|; JAK2|IDBG-47039|ENSG00000096968|3717|; SHC1|IDBG-103007|ENSG00000160691|6464|; SPI1|IDBG-43260|ENSG00000066336|6688|; 
IL1-mediated signaling events	15122	PID NCI	9606	4	31	0.0022131809574027416	0.00931721859844858	JUN; MAP3K7; TAB1; TAB2; 	JUN|IDBG-99221|ENSG00000177606|3725|; MAP3K7|IDBG-94374|ENSG00000135341|6885|; TAB1|IDBG-8281|ENSG00000100324|10454|; TAB2|IDBG-97690|ENSG00000055208|23118|; 
Signalling to RAS	13184	REACTOME	9606	4	31	0.0022131809574027416	0.00931721859844858	JAK2; KRAS; RALB; SHC1; 	JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; RALB|IDBG-68212|ENSG00000144118|5899|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
Nuclear receptors coordinate the activities of chromatin remodeling complexes and coactivators to facilitate initiation of transcription in carcinoma cells	3941	PID BIOCARTA	9606	3	15	0.0022481108309346763	0.00934885113839908	HDAC3; NCOA2; NCOR2; 	HDAC3|IDBG-50725|ENSG00000171720|8841|; NCOA2|IDBG-24827|ENSG00000140396|10499|; NCOR2|IDBG-63911|ENSG00000196498|9612|; 
Validated nuclear estrogen receptor beta network	15034	PID NCI	9606	3	15	0.0022481108309346763	0.00934885113839908	ESR2; NCOA2; SMARCB1; 	ESR2|IDBG-9004|ENSG00000140009|2100|; NCOA2|IDBG-24827|ENSG00000140396|10499|; SMARCB1|IDBG-2584|ENSG00000099956|6598|; 
Disease	19807	REACTOME	9606	35	1192	0.002306772084070067	0.009534657947489611	AKT2; APP; CHD8; CSNK1E; CSNK2A1; CUL3; EGFR; EP300; HDAC3; HGS; HIST2H2AC; HIST2H2BE; HIST3H3; HS2ST1; JAK2; KPNB1; KRAS; LRP5; LRP6; NCOR1; NCOR2; PPM1A; PRPS1; RPS4Y1; SHC1; SMAD2; SMAD3; SP1; SV2B; TBL1X; TBL1XR1; TLE1; TLE2; UBC; YWHAZ; 	AKT2|IDBG-51270|ENSG00000105221|208|; APP|IDBG-1100|ENSG00000142192|351|; CHD8|IDBG-2645|ENSG00000100888|57680|; CSNK1E|IDBG-236645|ENSG00000213923|102800317,1454|; CSNK2A1|IDBG-37787|ENSG00000101266|1457|; CUL3|IDBG-82331|ENSG00000036257|8452|; EGFR|IDBG-16933|ENSG00000146648|1956|; EP300|IDBG-8992|ENSG00000100393|2033|; HDAC3|IDBG-50725|ENSG00000171720|8841|; HGS|IDBG-72504|ENSG00000185359|9146|; HIST2H2AC|IDBG-102011|ENSG00000184260|8338|; HIST2H2BE|IDBG-101997|ENSG00000184678|8349|; HIST3H3|IDBG-107261|ENSG00000168148|8290|; HS2ST1|IDBG-100108|ENSG00000153936|9653|; JAK2|IDBG-47039|ENSG00000096968|3717|; KPNB1|IDBG-56053|ENSG00000108424|3837|; KRAS|IDBG-23889|ENSG00000133703|3845|; LRP5|IDBG-61383|ENSG00000162337|4041|; LRP6|IDBG-20075|ENSG00000070018|4040|; NCOR1|IDBG-31971|ENSG00000141027|9611|; NCOR2|IDBG-63911|ENSG00000196498|9612|; PPM1A|IDBG-8210|ENSG00000100614|5494|; PRPS1|IDBG-81487|ENSG00000147224|5631|; RPS4Y1|IDBG-6|ENSG00000129824|6192|; SHC1|IDBG-103007|ENSG00000160691|6464|; SMAD2|IDBG-3127|ENSG00000175387|4087|; SMAD3|IDBG-18366|ENSG00000166949|4088|; SP1|IDBG-36616|ENSG00000185591|6667|; SV2B|IDBG-30872|ENSG00000185518|9899|; TBL1X|IDBG-42498|ENSG00000101849|6907|; TBL1XR1|IDBG-65899|ENSG00000177565|79718|; TLE1|IDBG-73128|ENSG00000196781|7088|; TLE2|IDBG-16680|ENSG00000065717|7089|; UBC|IDBG-64029|ENSG00000150991|7316|; YWHAZ|IDBG-30919|ENSG00000164924|7534|; 
Keratinocyte differentiation	4032	PID BIOCARTA	9606	5	52	0.002378528841643813	0.00977202813253663	CEBPA; EGFR; JUN; SHC1; SP1; 	CEBPA|IDBG-409028|ENSG00000245848|1050|; EGFR|IDBG-16933|ENSG00000146648|1956|; JUN|IDBG-99221|ENSG00000177606|3725|; SHC1|IDBG-103007|ENSG00000160691|6464|; SP1|IDBG-36616|ENSG00000185591|6667|; 
DNA strand elongation	19139	REACTOME	9606	4	32	0.002494133431478963	0.010185622756099718	MCM2; PCNA; PRIM1; PRIM2; 	MCM2|IDBG-54871|ENSG00000073111|4171|; PCNA|IDBG-50801|ENSG00000132646|5111|; PRIM1|IDBG-41538|ENSG00000198056|5557|; PRIM2|IDBG-91619|ENSG00000146143|5558|; 
Translocation of GLUT4 to the plasma membrane	13827	REACTOME	9606	6	77	0.0026214783615180572	0.010641953824734018	ACTG1; AKT2; TUBA4A; YWHAE; YWHAQ; YWHAZ; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; AKT2|IDBG-51270|ENSG00000105221|208|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; YWHAE|IDBG-14629|ENSG00000108953|7531|; YWHAQ|IDBG-27933|ENSG00000134308|10971|; YWHAZ|IDBG-30919|ENSG00000164924|7534|; 
Eukaryotic protein translation	4055	PID BIOCARTA	9606	3	16	0.0027304141454425838	0.010826409576696757	EIF1AX; EIF5; EIF5B; 	EIF1AX|IDBG-50658|ENSG00000173674|1964|; EIF5|IDBG-21484|ENSG00000100664|1983|; EIF5B|IDBG-63343|ENSG00000158417|9669|; 
Hypoxia-inducible factor in the cardivascular system	3949	PID BIOCARTA	9606	3	16	0.0027304141454425838	0.010826409576696757	EP300; JUN; VHL; 	EP300|IDBG-8992|ENSG00000100393|2033|; JUN|IDBG-99221|ENSG00000177606|3725|; VHL|IDBG-17819|ENSG00000134086|7428|; 
Nongenotropic Androgen signaling	14920	PID NCI	9606	3	16	0.0027304141454425838	0.010826409576696757	AR; SHBG; SRC; 	AR|IDBG-73722|ENSG00000169083|367|; SHBG|IDBG-26209|ENSG00000129214|6462|; SRC|IDBG-74081|ENSG00000197122|6714|; 
Processive synthesis on the lagging strand	12950	REACTOME	9606	3	16	0.0027304141454425838	0.010826409576696757	PCNA; PRIM1; PRIM2; 	PCNA|IDBG-50801|ENSG00000132646|5111|; PRIM1|IDBG-41538|ENSG00000198056|5557|; PRIM2|IDBG-91619|ENSG00000146143|5558|; 
Validated transcriptional targets of TAp63 isoforms	15683	PID NCI	9606	5	54	0.002811671069010265	0.01102045786818966	AEN; EGR2; EP300; SP1; YWHAQ; 	AEN|IDBG-28670|ENSG00000181026|64782|; EGR2|IDBG-75626|ENSG00000122877|1959|; EP300|IDBG-8992|ENSG00000100393|2033|; SP1|IDBG-36616|ENSG00000185591|6667|; YWHAQ|IDBG-27933|ENSG00000134308|10971|; 
Alpha4 beta1 integrin signaling events	15573	PID NCI	9606	4	33	0.002798658934766377	0.011032863546304445	CD81; IGSF8; SRC; YWHAZ; 	CD81|IDBG-22455|ENSG00000110651|975|; IGSF8|IDBG-103984|ENSG00000162729|93185|; SRC|IDBG-74081|ENSG00000197122|6714|; YWHAZ|IDBG-30919|ENSG00000164924|7534|; 
DNA Replication	16645	REACTOME	9606	7	105	0.002870473443621777	0.01118664507742887	DBF4; GMNN; MCM2; PCNA; PRIM1; PRIM2; UBC; 	DBF4|IDBG-25283|ENSG00000006634|10926|; GMNN|IDBG-65780|ENSG00000112312|51053|; MCM2|IDBG-54871|ENSG00000073111|4171|; PCNA|IDBG-50801|ENSG00000132646|5111|; PRIM1|IDBG-41538|ENSG00000198056|5557|; PRIM2|IDBG-91619|ENSG00000146143|5558|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Acetylation and deacetylation of rela in nucleus	4016	PID BIOCARTA	9606	2	5	0.003131844860992019	0.011999540422452567	EP300; HDAC3; 	EP300|IDBG-8992|ENSG00000100393|2033|; HDAC3|IDBG-50725|ENSG00000171720|8841|; 
Angiotensin ii mediated activation of jnk pathway via pyk2 dependent signaling	4049	PID BIOCARTA	9606	4	34	0.0031277032309376673	0.012051376290957564	EGFR; JUN; SHC1; SRC; 	EGFR|IDBG-16933|ENSG00000146648|1956|; JUN|IDBG-99221|ENSG00000177606|3725|; SHC1|IDBG-103007|ENSG00000160691|6464|; SRC|IDBG-74081|ENSG00000197122|6714|; 
Signaling events mediated by HDAC Class II	15366	PID NCI	9606	4	34	0.0031277032309376673	0.012051376290957564	ESR1; HDAC3; NCOR2; YWHAE; 	ESR1|IDBG-97997|ENSG00000091831|2099|; HDAC3|IDBG-50725|ENSG00000171720|8841|; NCOR2|IDBG-63911|ENSG00000196498|9612|; YWHAE|IDBG-14629|ENSG00000108953|7531|; 
Map kinase inactivation of smrt corepressor	4027	PID BIOCARTA	9606	3	17	0.003271813913630035	0.01239653938386491	EGFR; NCOR2; SHC1; 	EGFR|IDBG-16933|ENSG00000146648|1956|; NCOR2|IDBG-63911|ENSG00000196498|9612|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
Nerve growth factor pathway (ngf)	4099	PID BIOCARTA	9606	3	17	0.003271813913630035	0.01239653938386491	CSNK2A1; JUN; SHC1; 	CSNK2A1|IDBG-37787|ENSG00000101266|1457|; JUN|IDBG-99221|ENSG00000177606|3725|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
Pathogenic Escherichia coli infection	434	KEGG	9606	5	56	0.0032992055993698636	0.012431260877183685	ACTG1; TUBA4A; TUBB8; YWHAQ; YWHAZ; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; TUBB8|IDBG-777287|ENSG00000261456|347688|; YWHAQ|IDBG-27933|ENSG00000134308|10971|; YWHAZ|IDBG-30919|ENSG00000164924|7534|; 
Signal transduction through il1r	4064	PID BIOCARTA	9606	4	35	0.00348219714723247	0.012977368603347238	JUN; MAP3K7; TAB1; TAB2; 	JUN|IDBG-99221|ENSG00000177606|3725|; MAP3K7|IDBG-94374|ENSG00000135341|6885|; TAB1|IDBG-8281|ENSG00000100324|10454|; TAB2|IDBG-97690|ENSG00000055208|23118|; 
Toll-like receptor pathway	3951	PID BIOCARTA	9606	4	35	0.00348219714723247	0.012977368603347238	JUN; MAP3K7; TAB1; TAB2; 	JUN|IDBG-99221|ENSG00000177606|3725|; MAP3K7|IDBG-94374|ENSG00000135341|6885|; TAB1|IDBG-8281|ENSG00000100324|10454|; TAB2|IDBG-97690|ENSG00000055208|23118|; 
DNA Replication Pre-Initiation	17908	REACTOME	9606	6	82	0.003595818498035833	0.013255936300867233	DBF4; GMNN; MCM2; PRIM1; PRIM2; UBC; 	DBF4|IDBG-25283|ENSG00000006634|10926|; GMNN|IDBG-65780|ENSG00000112312|51053|; MCM2|IDBG-54871|ENSG00000073111|4171|; PRIM1|IDBG-41538|ENSG00000198056|5557|; PRIM2|IDBG-91619|ENSG00000146143|5558|; UBC|IDBG-64029|ENSG00000150991|7316|; 
M/G1 Transition	18934	REACTOME	9606	6	82	0.003595818498035833	0.013255936300867233	DBF4; GMNN; MCM2; PRIM1; PRIM2; UBC; 	DBF4|IDBG-25283|ENSG00000006634|10926|; GMNN|IDBG-65780|ENSG00000112312|51053|; MCM2|IDBG-54871|ENSG00000073111|4171|; PRIM1|IDBG-41538|ENSG00000198056|5557|; PRIM2|IDBG-91619|ENSG00000146143|5558|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Activated TLR4 signalling	19190	REACTOME	9606	7	110	0.003723185402367751	0.013651679808681753	APP; JAK2; JUN; MAP3K7; TAB1; TAB2; UBC; 	APP|IDBG-1100|ENSG00000142192|351|; JAK2|IDBG-47039|ENSG00000096968|3717|; JUN|IDBG-99221|ENSG00000177606|3725|; MAP3K7|IDBG-94374|ENSG00000135341|6885|; TAB1|IDBG-8281|ENSG00000100324|10454|; TAB2|IDBG-97690|ENSG00000055208|23118|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Signaling events mediated by TCPTP	15420	PID NCI	9606	4	36	0.0038630552784343804	0.014088789838995976	EGFR; KPNB1; SHC1; SRC; 	EGFR|IDBG-16933|ENSG00000146648|1956|; KPNB1|IDBG-56053|ENSG00000108424|3837|; SHC1|IDBG-103007|ENSG00000160691|6464|; SRC|IDBG-74081|ENSG00000197122|6714|; 
mRNA Splicing	19346	REACTOME	9606	7	111	0.003914656418474938	0.014125903055025965	HNRNPF; HNRNPK; HNRNPL; PCBP1; RBMX; SRSF3; SRSF9; 	HNRNPF|IDBG-71348|ENSG00000169813|3185|; HNRNPK|IDBG-73948|ENSG00000165119|3190|; HNRNPL|IDBG-49631|ENSG00000104824|3191|; PCBP1|IDBG-55131|ENSG00000169564|5093|; RBMX|IDBG-87732|ENSG00000147274|101928747,26787,27316|; SRSF3|IDBG-84998|ENSG00000112081|6428|; SRSF9|IDBG-60612|ENSG00000111786|283459,8683|; 
mRNA Splicing - Major Pathway	13745	REACTOME	9606	7	111	0.003914656418474938	0.014125903055025965	HNRNPF; HNRNPK; HNRNPL; PCBP1; RBMX; SRSF3; SRSF9; 	HNRNPF|IDBG-71348|ENSG00000169813|3185|; HNRNPK|IDBG-73948|ENSG00000165119|3190|; HNRNPL|IDBG-49631|ENSG00000104824|3191|; PCBP1|IDBG-55131|ENSG00000169564|5093|; RBMX|IDBG-87732|ENSG00000147274|101928747,26787,27316|; SRSF3|IDBG-84998|ENSG00000112081|6428|; SRSF9|IDBG-60612|ENSG00000111786|283459,8683|; 
Fc epsilon receptor (FCERI) signaling	17802	REACTOME	9606	9	173	0.0041083543410735755	0.014746829792695676	AKT2; EGFR; JAK2; JUN; KRAS; MAP3K7; TAB1; TAB2; UBC; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; JAK2|IDBG-47039|ENSG00000096968|3717|; JUN|IDBG-99221|ENSG00000177606|3725|; KRAS|IDBG-23889|ENSG00000133703|3845|; MAP3K7|IDBG-94374|ENSG00000135341|6885|; TAB1|IDBG-8281|ENSG00000100324|10454|; TAB2|IDBG-97690|ENSG00000055208|23118|; UBC|IDBG-64029|ENSG00000150991|7316|; 
DNA replication	441	KEGG	9606	4	37	0.004271174788155143	0.01509295961410263	MCM2; PCNA; PRIM1; PRIM2; 	MCM2|IDBG-54871|ENSG00000073111|4171|; PCNA|IDBG-50801|ENSG00000132646|5111|; PRIM1|IDBG-41538|ENSG00000198056|5557|; PRIM2|IDBG-91619|ENSG00000146143|5558|; 
FCERI mediated NF-kB activation	16799	REACTOME	9606	4	37	0.004271174788155143	0.01509295961410263	MAP3K7; TAB1; TAB2; UBC; 	MAP3K7|IDBG-94374|ENSG00000135341|6885|; TAB1|IDBG-8281|ENSG00000100324|10454|; TAB2|IDBG-97690|ENSG00000055208|23118|; UBC|IDBG-64029|ENSG00000150991|7316|; 
FOXM1 transcription factor network	15700	PID NCI	9606	4	37	0.004271174788155143	0.01509295961410263	CCNB2; ESR1; GAS1; SP1; 	CCNB2|IDBG-14456|ENSG00000157456|9133|; ESR1|IDBG-97997|ENSG00000091831|2099|; GAS1|IDBG-74874|ENSG00000180447|2619|; SP1|IDBG-36616|ENSG00000185591|6667|; 
Insulin receptor signaling	16186	INOH	9606	6	85	0.0042966302948190425	0.015104648768384469	AKT2; KRAS; SHC1; YWHAE; YWHAQ; YWHAZ; 	AKT2|IDBG-51270|ENSG00000105221|208|; KRAS|IDBG-23889|ENSG00000133703|3845|; SHC1|IDBG-103007|ENSG00000160691|6464|; YWHAE|IDBG-14629|ENSG00000108953|7531|; YWHAQ|IDBG-27933|ENSG00000134308|10971|; YWHAZ|IDBG-30919|ENSG00000164924|7534|; 
IL4-mediated signaling events	15439	PID NCI	9606	5	60	0.004452259764011301	0.01549204672987606	EGR2; JAK2; SHC1; SP1; SPI1; 	EGR2|IDBG-75626|ENSG00000122877|1959|; JAK2|IDBG-47039|ENSG00000096968|3717|; SHC1|IDBG-103007|ENSG00000160691|6464|; SP1|IDBG-36616|ENSG00000185591|6667|; SPI1|IDBG-43260|ENSG00000066336|6688|; 
Validated targets of C-MYC transcriptional repression	15263	PID NCI	9606	5	60	0.004452259764011301	0.01549204672987606	CEBPA; EP300; HDAC3; SP1; SPI1; 	CEBPA|IDBG-409028|ENSG00000245848|1050|; EP300|IDBG-8992|ENSG00000100393|2033|; HDAC3|IDBG-50725|ENSG00000171720|8841|; SP1|IDBG-36616|ENSG00000185591|6667|; SPI1|IDBG-43260|ENSG00000066336|6688|; 
GRB2 events in EGFR signaling	13214	REACTOME	9606	3	19	0.004540429328026488	0.01571864366352317	EGFR; JAK2; KRAS; 	EGFR|IDBG-16933|ENSG00000146648|1956|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; 
DNA replication initiation	12948	REACTOME	9606	2	6	0.004642058838757411	0.01582942064016277	PRIM1; PRIM2; 	PRIM1|IDBG-41538|ENSG00000198056|5557|; PRIM2|IDBG-91619|ENSG00000146143|5558|; 
Telomere C-strand synthesis initiation	12915	REACTOME	9606	2	6	0.004642058838757411	0.01582942064016277	PRIM1; PRIM2; 	PRIM1|IDBG-41538|ENSG00000198056|5557|; PRIM2|IDBG-91619|ENSG00000146143|5558|; 
Fatty acid, triacylglycerol, and ketone body metabolism	13534	REACTOME	9606	9	176	0.004597809606654209	0.015836899756253388	EP300; HDAC3; NCOA2; NCOA6; NCOR1; NCOR2; SP1; TBL1X; TBL1XR1; 	EP300|IDBG-8992|ENSG00000100393|2033|; HDAC3|IDBG-50725|ENSG00000171720|8841|; NCOA2|IDBG-24827|ENSG00000140396|10499|; NCOA6|IDBG-68724|ENSG00000198646|23054|; NCOR1|IDBG-31971|ENSG00000141027|9611|; NCOR2|IDBG-63911|ENSG00000196498|9612|; SP1|IDBG-36616|ENSG00000185591|6667|; TBL1X|IDBG-42498|ENSG00000101849|6907|; TBL1XR1|IDBG-65899|ENSG00000177565|79718|; 
Loss of Nlp from mitotic centrosomes	12976	REACTOME	9606	5	61	0.0047802894935736785	0.01605988884047906	CSNK1E; DYNLL1; ODF2; TUBA4A; YWHAE; 	CSNK1E|IDBG-236645|ENSG00000213923|102800317,1454|; DYNLL1|IDBG-60661|ENSG00000088986|8655|; ODF2|IDBG-88092|ENSG00000136811|4957|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; YWHAE|IDBG-14629|ENSG00000108953|7531|; 
Loss of proteins required for interphase microtubule organizationÃ?Â from the centrosome	12977	REACTOME	9606	5	61	0.0047802894935736785	0.01605988884047906	CSNK1E; DYNLL1; ODF2; TUBA4A; YWHAE; 	CSNK1E|IDBG-236645|ENSG00000213923|102800317,1454|; DYNLL1|IDBG-60661|ENSG00000088986|8655|; ODF2|IDBG-88092|ENSG00000136811|4957|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; YWHAE|IDBG-14629|ENSG00000108953|7531|; 
