query_ID	query_uniprot	partner_uniprot	query_symbol	partner_symbol	species	evidence_type
-	Q6NXG1	Q9HCG8	ESRP1	CWC22	human	pred
-	Q86U06	Q96J87	RBM23	CELF6	human	pred
-	P0C7M2	Q9BZC1	-	CELF4	human	pred
-	P49321	Q96L73	NASP	NSD1	human	pred
-	P05556	Q9HAU5	ITGB1	UPF2	human	exp
-	P62258	Q05707	YWHAE	COL14A1	human	ortho
-	P31749	Q04771	AKT1	ACVR1	human	pred
-	P62805	Q01105	HIST1H4A	SET	human	exp_pred
-	P01574	P04150	IFNB1	NR3C1	human	pred
-	P35222	Q96BD5	CTNNB1	PHF21A	human	pred
-	P25685	P48643	DNAJB1	CCT5	human	pred
-	P23246	P40227	SFPQ	CCT6A	human	pred
-	P46934	Q13233	NEDD4	MAP3K1	human	pred
-	P13688	Q13349	CEACAM1	ITGAD	human	pred
-	Q9BZC1	Q9HCG8	CELF4	CWC22	human	pred
-	P00533	P26640	EGFR	VARS	human	exp
-	P31943	Q15414	HNRNPH1	-	human	pred
-	P22303	P63104	ACHE	YWHAZ	human	pred
-	Q15233	Q15434	NONO	RBMS2	human	pred
-	Q13547	Q9Y232	HDAC1	CDYL	human	exp_pred
-	Q00653	Q92769	NFKB2	HDAC2	human	pred
-	O43463	Q13185	SUV39H1	CBX3	human	exp_pred
-	P78371	Q96BT7	CCT2	ALKBH8	human	exp
-	P11940	Q8WXA9	PABPC1	SREK1	human	exp_pred
-	O14595	P20711	CTDSP2	DDC	human	pred
-	Q13233	Q5T653	MAP3K1	MRPL2	human	pred
-	Q6NXG1	Q96I25	ESRP1	RBM17	human	pred
-	P05412	P25054	JUN	APC	human	pred
-	P51991	Q86U42	HNRNPA3	PABPN1	human	pred
-	Q05707	Q9Y5H7	COL14A1	PCDHA5	human	pred
-	P68366	Q15797	TUBA4A	SMAD1	human	exp
-	Q09161	Q14974	NCBP1	KPNB1	human	exp_ortho
-	P46934	Q9UHD2	NEDD4	TBK1	human	exp
-	Q9BXT4	Q9UMN6	TDRD1	KMT2B	human	pred
-	P0C7M2	Q08170	-	SRSF4	human	pred
-	Q14103	Q8WXA9	HNRNPD	SREK1	human	exp_pred
-	P13056	Q9Y618	NR2C1	NCOR2	human	pred
-	Q03112	Q92831	MECOM	KAT2B	human	exp_pred
-	P62995	Q8IXT5	TRA2B	RBM12B	human	pred
-	P12931	Q16288	SRC	NTRK3	human	pred
-	P55795	Q8WVV9	HNRNPH2	HNRNPLL	human	pred
-	Q9UDY6	Q9UHD2	TRIM10	TBK1	human	exp
-	O43318	Q12849	MAP3K7	GRSF1	human	pred
-	P52272	Q9Y388	HNRNPM	RBMX2	human	pred
-	P14866	Q14232	HNRNPL	EIF2B1	human	exp
-	P07910	Q07955	HNRNPC	SRSF1	human	pred
-	Q13595	Q8TBF4	TRA2A	ZCRB1	human	pred
-	P00533	P38398	EGFR	BRCA1	human	pred
-	P40337	P78371	VHL	CCT2	human	exp
-	Q92905	Q9NVP1	COPS5	DDX18	human	exp
-	O15550	Q04724	KDM6A	TLE1	human	exp
-	P22626	Q66K74	HNRNPA2B1	MAP1S	human	exp_pred
-	O43719	P26196	HTATSF1	DDX6	human	ortho
-	Q92879	Q96BT7	CELF1	ALKBH8	human	pred
-	Q86VY4	Q8TDI0	TSPYL5	CHD5	human	pred
-	Q14011	Q9NZI8	CIRBP	IGF2BP1	human	pred
-	P49674	P68133	CSNK1E	ACTA1	human	pred
-	P15880	P62258	RPS2	YWHAE	human	ortho
-	Q15796	Q66LE6	SMAD2	PPP2R2D	human	exp
-	Q96DU9	Q9BTD8	PABPC5	RBM42	human	pred
-	Q16778	Q9NS23	HIST2H2BE	RASSF1	human	pred
-	P48643	Q9UNE7	CCT5	STUB1	human	exp
-	P26358	P45973	DNMT1	CBX5	human	exp_pred
-	P05455	Q99496	SSB	RNF2	human	exp
-	Q14966	Q92804	ZNF638	TAF15	human	pred
-	O00213	Q8TDI0	APBB1	CHD5	human	pred
-	O14917	Q9Y5H9	PCDH17	PCDHA2	human	pred
-	P13688	Q9Y5I1	CEACAM1	PCDHA11	human	pred
-	Q09161	Q15414	NCBP1	-	human	pred
-	Q8IYX4	Q9BZB8	DND1	CPEB1	human	pred
-	P52298	P52597	NCBP2	HNRNPF	human	exp_pred
-	Q01130	Q86V81	SRSF2	ALYREF	human	exp_pred
-	P62805	Q14839	HIST1H4A	CHD4	human	pred
-	P48506	P62258	GCLC	YWHAE	human	ortho
-	O75593	P26640	FOXH1	VARS	human	exp
-	P10275	Q13485	AR	SMAD4	human	exp_pred
-	Q16778	Q9ULW6	HIST2H2BE	NAP1L2	human	pred
-	Q15233	Q8IYX4	NONO	DND1	human	pred
-	Q9UNL4	Q9UNL4	ING4	ING4	human	exp
-	P98179	Q16560	RBM3	SNRNP35	human	pred
-	P07550	P07550	ADRB2	ADRB2	human	exp_ortho
-	Q01844	Q9H0L4	EWSR1	CSTF2T	human	exp
-	O75494	P31751	SRSF10	AKT2	human	pred
-	P48052	Q99726	CPA2	SLC30A3	human	pred
-	Q00653	Q13748	NFKB2	TUBA3C	human	exp_pred
-	Q96LT9	Q9BZB8	RNPC3	CPEB1	human	pred
-	P49761	Q9BWF3	CLK3	RBM4	human	pred
-	P07910	Q8IXT5	HNRNPC	RBM12B	human	pred
-	P55795	Q9GZQ8	HNRNPH2	MAP1LC3B	human	exp
-	Q09472	Q16777	EP300	HIST2H2AC	human	exp_pred
-	P52756	Q9NW64	RBM5	RBM22	human	pred
-	Q15223	Q96TA0	NECTIN1	PCDHB18P	human	pred
-	Q14103	Q9UKM9	HNRNPD	RALY	human	exp_pred
-	Q9BQT9	Q9Y5I1	CLSTN3	PCDHA11	human	pred
-	Q8N6W0	Q9BZC1	CELF5	CELF4	human	pred
-	P38398	Q96EB6	BRCA1	SIRT1	human	exp_pred
-	Q07955	Q9BWF3	SRSF1	RBM4	human	pred
-	P12931	P26599	SRC	PTBP1	human	pred
-	O43251	Q9Y4B4	RBFOX2	RAD54L2	human	pred
-	P26599	P35637	PTBP1	FUS	human	exp_pred
-	O60315	P54274	ZEB2	TERF1	human	pred
-	P17987	P51532	TCP1	SMARCA4	human	pred
-	Q5SZQ8	Q9UNP9	CELF3	PPIE	human	pred
-	P10636	P22303	MAPT	ACHE	human	pred
-	O96028	P49321	NSD2	NASP	human	pred
-	P06400	P43364	RB1	MAGEA11	human	exp
-	O15379	O43463	HDAC3	SUV39H1	human	exp_pred
-	Q93009	Q9ULJ6	USP7	ZMIZ1	human	pred
-	Q16288	Q96RT6	NTRK3	CTAGE1	human	pred
-	P31943	Q96T37	HNRNPH1	RBM15	human	pred
-	P60842	P63104	EIF4A1	YWHAZ	human	exp_pred
-	P0CG48	P54277	UBC	PMS1	human	exp
-	P00533	Q14011	EGFR	CIRBP	human	exp
-	P31942	P31942	HNRNPH3	HNRNPH3	human	exp_pred
-	O75526	Q92904	RBMXL2	DAZL	human	pred
-	P00533	Q15788	EGFR	NCOA1	human	pred
-	Q13233	Q9UHD2	MAP3K1	TBK1	human	pred
-	P02545	P84103	LMNA	SRSF3	human	exp
-	O75526	Q12849	RBMXL2	GRSF1	human	pred
-	P27348	Q8WXA9	YWHAQ	SREK1	human	pred
-	Q86U06	Q9UHX1	RBM23	PUF60	human	pred
-	P23246	Q00987	SFPQ	MDM2	human	exp
-	P08263	Q99726	GSTA1	SLC30A3	human	pred
-	P54253	Q9UHX1	ATXN1	PUF60	human	pred
-	P07910	P43243	HNRNPC	MATR3	human	exp_pred
-	Q8N8U2	Q8TDI0	CDYL2	CHD5	human	pred
-	Q13618	Q14103	CUL3	HNRNPD	human	exp
-	P05067	Q9Y2H6	APP	FNDC3A	human	exp
-	O60907	P49321	TBL1X	NASP	human	pred
-	P61978	Q93062	HNRNPK	RBPMS	human	pred
-	P10275	P68400	AR	CSNK2A1	human	pred
-	P11234	Q9UNE7	RALB	STUB1	human	pred
-	Q9UHX1	Q9UKA9	PUF60	PTBP2	human	exp_pred
-	P23396	Q99558	RPS3	MAP3K14	human	exp_pred
-	P31751	P49674	AKT2	CSNK1E	human	pred
-	P33240	Q9NW64	CSTF2	RBM22	human	pred
-	P98175	Q8WVV9	RBM10	HNRNPLL	human	pred
-	P26436	Q9NZQ3	ACRV1	NCKIPSD	human	pred
-	P06400	P25054	RB1	APC	human	pred
-	O43463	P61964	SUV39H1	WDR5	human	pred
-	P51991	Q8WXF0	HNRNPA3	SRSF12	human	pred
-	Q01081	Q9BTD8	U2AF1	RBM42	human	pred
-	P14859	Q00653	POU2F1	NFKB2	human	pred
-	Q14498	Q96RS0	RBM39	TGS1	human	pred
-	Q15022	Q9BWF3	SUZ12	RBM4	human	exp
-	P49761	Q9UHX1	CLK3	PUF60	human	pred
-	P02751	Q13242	FN1	SRSF9	human	exp
-	P02545	Q9NVP1	LMNA	DDX18	human	exp
-	Q15717	Q9NW64	ELAVL1	RBM22	human	pred
-	P52272	P62280	HNRNPM	RPS11	human	exp_pred
-	P62258	Q9NZI8	YWHAE	IGF2BP1	human	ortho
-	O60506	Q96BT7	SYNCRIP	ALKBH8	human	pred
-	O43251	P14866	RBFOX2	HNRNPL	human	pred
-	Q12849	Q13618	GRSF1	CUL3	human	exp
-	O43680	P84022	TCF21	SMAD3	human	pred
-	P40227	Q9Y333	CCT6A	LSM2	human	pred
-	Q13310	Q15427	PABPC4	SF3B4	human	pred
-	Q13772	Q9Y6Q9	NCOA4	NCOA3	human	pred
-	P31946	Q8WXA9	YWHAB	SREK1	human	pred
-	A0AV96	Q93062	RBM47	RBPMS	human	pred
-	O60260	Q7Z6Z7	PRKN	HUWE1	human	pred
-	P05067	P52566	APP	ARHGDIB	human	exp
-	P55290	Q9Y5G0	CDH13	PCDHGB5	human	pred
-	O75164	P03372	KDM4A	ESR1	human	ortho
-	O95319	Q9NW64	CELF2	RBM22	human	pred
-	Q9NRD1	Q9Y4X5	FBXO6	ARIH1	human	exp
-	P49368	Q9Y2T4	CCT3	PPP2R2C	human	exp_pred
-	P58400	Q9ULB1	NRXN1	NRXN1	human	pred
-	Q05516	Q9Y232	ZBTB16	CDYL	human	pred
-	P06730	Q8IY67	EIF4E	RAVER1	human	pred
-	P68133	Q09472	ACTA1	EP300	human	exp
-	P98179	Q14289	RBM3	PTK2B	human	pred
-	O15235	Q15029	MRPS12	EFTUD2	human	pred
-	P17987	P50991	TCP1	CCT4	human	exp_ortho_pred
-	P38159	Q15427	RBMX	SF3B4	human	exp_pred
-	Q15223	Q9Y5E9	NECTIN1	PCDHB14	human	pred
-	P08579	Q96RS0	SNRPB2	TGS1	human	pred
-	P23396	P62701	RPS3	RPS4X	human	exp_pred
-	P54725	Q7Z6Z7	RAD23A	HUWE1	human	exp_pred
-	P52298	Q96J87	NCBP2	CELF6	human	pred
-	O60404	P48052	OR10H3	CPA2	human	pred
-	Q09161	Q96I25	NCBP1	RBM17	human	pred
-	Q15797	Q92985	SMAD1	IRF7	human	pred
-	O43251	Q96LT9	RBFOX2	RNPC3	human	pred
-	P49674	Q16665	CSNK1E	HIF1A	human	pred
-	P52272	P61978	HNRNPM	HNRNPK	human	exp_pred
-	P03372	P26368	ESR1	U2AF2	human	exp
-	P45973	P62258	CBX5	YWHAE	human	ortho
-	P60842	P62244	EIF4A1	RPS15A	human	pred
-	O95319	Q14498	CELF2	RBM39	human	pred
-	Q07955	Q7Z6Z7	SRSF1	HUWE1	human	exp
-	P14859	Q92769	POU2F1	HDAC2	human	pred
-	Q15717	Q96EP5	ELAVL1	DAZAP1	human	exp
-	Q00653	Q9UHD2	NFKB2	TBK1	human	exp_pred
-	P68366	Q15750	TUBA4A	TAB1	human	pred
-	O75494	P07910	SRSF10	HNRNPC	human	pred
-	P07910	Q16629	HNRNPC	SRSF7	human	pred
-	Q8IUE1	Q8WVV4	TGIF2LX	POF1B	human	pred
-	P10275	Q16665	AR	HIF1A	human	exp_pred
-	P09651	Q93062	HNRNPA1	RBPMS	human	pred
-	Q9H2G4	Q9NYB0	TSPYL2	TERF2IP	human	pred
-	P40337	Q9UNE7	VHL	STUB1	human	exp
-	P02765	P10586	AHSG	PTPRF	human	pred
-	P05412	P41235	JUN	HNF4A	human	pred
-	P68366	Q16555	TUBA4A	DPYSL2	human	exp_pred
-	O60341	P26358	KDM1A	DNMT1	human	exp_pred
-	P35222	Q9HBE1	CTNNB1	PATZ1	human	pred
-	O60506	Q93062	SYNCRIP	RBPMS	human	pred
-	Q06609	Q12873	RAD51	CHD3	human	exp_pred
-	P48643	P50991	CCT5	CCT4	human	exp_ortho_pred
-	Q86U42	Q9BQ04	PABPN1	RBM4B	human	pred
-	Q9Y5H1	Q9Y5H7	PCDHGA2	PCDHA5	human	pred
-	Q93062	Q9BQY4	RBPMS	RHOXF2	human	exp
-	Q16665	Q92793	HIF1A	CREBBP	human	exp_pred
-	O95067	O96028	CCNB2	NSD2	human	pred
-	P41161	Q9NQU5	ETV5	PAK6	human	pred
-	P15880	Q15233	RPS2	NONO	human	pred
-	P38398	Q04727	BRCA1	TLE4	human	exp
-	Q32P51	Q86U06	HNRNPA1L2	RBM23	human	pred
-	Q9P2E7	Q9UJ99	PCDH10	CDH22	human	pred
-	P14866	Q9Y5S9	HNRNPL	RBM8A	human	pred
-	Q9H6T0	Q9UKM9	ESRP2	RALY	human	pred
-	Q15427	Q9BTD8	SF3B4	RBM42	human	pred
-	O96006	Q9BZA7	ZBED1	PCDH11X	human	pred
-	Q12873	Q15796	CHD3	SMAD2	human	pred
-	P54274	P54274	TERF1	TERF1	human	exp
-	P05067	P05067	APP	APP	human	exp_ortho
-	Q00653	Q14103	NFKB2	HNRNPD	human	pred
-	Q13595	Q16629	TRA2A	SRSF7	human	exp_pred
-	P52272	Q8N9W6	HNRNPM	BOLL	human	pred
-	P20711	P43364	DDC	MAGEA11	human	pred
-	P55795	Q9NW64	HNRNPH2	RBM22	human	pred
-	P07550	Q9Y6N7	ADRB2	ROBO1	human	pred
-	P05556	P12931	ITGB1	SRC	human	pred
-	O75376	Q969R5	NCOR1	L3MBTL2	human	pred
-	P63167	P68133	DYNLL1	ACTA1	human	ortho_pred
-	P03372	P55795	ESR1	HNRNPH2	human	exp
-	P52272	Q9HCJ3	HNRNPM	RAVER2	human	pred
-	Q9BZB8	Q9H6T0	CPEB1	ESRP2	human	pred
-	P68104	Q5S007	EEF1A1	LRRK2	human	exp
-	P15336	P49368	ATF2	CCT3	human	exp
-	P10275	P60484	AR	PTEN	human	exp_pred
-	O96028	P26358	NSD2	DNMT1	human	pred
-	O43865	Q9Y252	AHCYL1	RNF6	human	exp
-	P07910	P78371	HNRNPC	CCT2	human	pred
-	P63104	Q92769	YWHAZ	HDAC2	human	pred
-	Q15020	Q9H0L4	SART3	CSTF2T	human	pred
-	P0CG48	P52597	UBC	HNRNPF	human	exp
-	Q05516	Q15788	ZBTB16	NCOA1	human	pred
-	Q13148	Q9Y3B4	TARDBP	SF3B6	human	pred
-	Q15233	Q93062	NONO	RBPMS	human	pred
-	O14979	P84103	HNRNPDL	SRSF3	human	exp
-	O43390	Q15020	HNRNPR	SART3	human	pred
-	Q9HCJ3	Q9UPN6	RAVER2	SCAF8	human	pred
-	Q9H0Z9	Q9H6T0	RBM38	ESRP2	human	pred
-	O43390	P52272	HNRNPR	HNRNPM	human	exp_pred
-	O15379	Q15796	HDAC3	SMAD2	human	pred
-	P15880	Q969P0	RPS2	IGSF8	human	exp
-	P35222	P49759	CTNNB1	CLK1	human	pred
-	P07910	P19338	HNRNPC	NCL	human	pred
-	O60543	Q13485	CIDEA	SMAD4	human	pred
-	Q9HAU5	Q9UNN5	UPF2	FAF1	human	pred
-	P31751	Q9Y6Q9	AKT2	NCOA3	human	pred
-	O43318	Q13950	MAP3K7	RUNX2	human	pred
-	Q32P51	Q9BZC1	HNRNPA1L2	CELF4	human	pred
-	Q92985	Q9NQC7	IRF7	CYLD	human	pred
-	O15530	P61964	PDPK1	WDR5	human	exp
-	Q9BQT9	Q9UJ99	CLSTN3	CDH22	human	pred
-	P31942	P43243	HNRNPH3	MATR3	human	exp
-	Q5VVQ6	Q9UK80	YOD1	USP21	human	exp_pred
-	P62805	Q15022	HIST1H4A	SUZ12	human	exp
-	P63104	Q99558	YWHAZ	MAP3K14	human	pred
-	P26368	Q07955	U2AF2	SRSF1	human	exp_pred
-	Q08174	Q8N126	PCDH1	CADM3	human	pred
-	P55795	Q9Y5S9	HNRNPH2	RBM8A	human	pred
-	Q03112	Q15717	MECOM	ELAVL1	human	exp
-	P31946	P35813	YWHAB	PPM1A	human	pred
-	Q9BZC1	Q9NW64	CELF4	RBM22	human	pred
-	P54274	Q09472	TERF1	EP300	human	exp_pred
-	Q14103	Q8IYX4	HNRNPD	DND1	human	pred
-	O60245	Q9Y5H5	PCDH7	PCDHA9	human	pred
-	Q13547	Q9UHD2	HDAC1	TBK1	human	pred
-	P54253	Q96PU8	ATXN1	QKI	human	exp_pred
-	Q86U06	Q96HN2	RBM23	AHCYL2	human	exp
-	O75494	Q9NWB1	SRSF10	RBFOX1	human	pred
-	P68133	Q05086	ACTA1	UBE3A	human	exp
-	P26599	Q9NRD1	PTBP1	FBXO6	human	exp
-	P54727	P62068	RAD23B	USP46	human	pred
-	P40337	Q99832	VHL	CCT7	human	exp
-	P05412	P26358	JUN	DNMT1	human	exp_pred
-	P28482	Q9NQU5	MAPK1	PAK6	human	pred
-	Q13618	Q9Y4X5	CUL3	ARIH1	human	exp
-	P35637	Q01844	FUS	EWSR1	human	exp_pred
-	Q00005	Q09472	PPP2R2B	EP300	human	pred
-	O43719	Q13618	HTATSF1	CUL3	human	exp
-	P40337	Q04724	VHL	TLE1	human	exp
-	P10275	P19338	AR	NCL	human	pred
-	Q00653	Q9UNL4	NFKB2	ING4	human	pred
-	Q9BTD8	Q9UNP9	RBM42	PPIE	human	pred
-	P23396	Q15020	RPS3	SART3	human	exp
-	Q05707	Q9Y5G3	COL14A1	PCDHGB1	human	pred
-	Q13449	Q9Y6N7	LSAMP	ROBO1	human	pred
-	Q13243	Q9UHX1	SRSF5	PUF60	human	pred
-	Q12824	Q9UMN6	SMARCB1	KMT2B	human	exp
-	O60245	Q9BZA7	PCDH7	PCDH11X	human	pred
-	Q13349	Q8TAB3	ITGAD	PCDH19	human	pred
-	O43390	Q9NQC7	HNRNPR	CYLD	human	exp
-	Q9BY67	Q9Y5E1	CADM1	PCDHB9	human	pred
-	Q8N2W9	Q92985	PIAS4	IRF7	human	exp_pred
-	P03372	Q8NI36	ESR1	WDR36	human	exp
-	Q14011	Q5JQF8	CIRBP	PABPC1L2A	human	pred
-	Q08174	Q9Y5F3	PCDH1	PCDHB1	human	pred
-	Q13310	Q9UNP9	PABPC4	PPIE	human	pred
-	O15042	Q9UNP9	U2SURP	PPIE	human	pred
-	P10636	Q9P2S2	MAPT	NRXN2	human	pred
-	Q16629	Q8WXA9	SRSF7	SREK1	human	exp_pred
-	P38398	P49736	BRCA1	MCM2	human	exp_pred
-	Q02040	Q9Y333	AKAP17A	LSM2	human	pred
-	P08579	Q13247	SNRPB2	SRSF6	human	pred
-	A6NFN3	Q9BZB8	RBFOX3	CPEB1	human	pred
-	P05412	P52597	JUN	HNRNPF	human	exp
-	P62805	Q13619	HIST1H4A	CUL4A	human	exp
-	P07910	Q9NQ94	HNRNPC	A1CF	human	pred
-	Q14103	Q9BZC1	HNRNPD	CELF4	human	pred
-	Q9GZQ8	Q9GZQ8	MAP1LC3B	MAP1LC3B	human	exp
-	P23246	Q92985	SFPQ	IRF7	human	pred
-	P38398	Q9Y266	BRCA1	NUDC	human	exp
-	Q13185	Q5S007	CBX3	LRRK2	human	exp
-	P09651	Q16560	HNRNPA1	SNRNP35	human	pred
-	O14979	Q15414	HNRNPDL	-	human	pred
-	P78362	Q96MU7	SRPK2	YTHDC1	human	exp
-	P05455	Q9NQC7	SSB	CYLD	human	exp
-	P49761	Q8WXF0	CLK3	SRSF12	human	exp
-	O43251	O60506	RBFOX2	SYNCRIP	human	pred
-	Q96JP9	Q96TA0	CDHR1	PCDHB18P	human	pred
-	P50991	Q9UM13	CCT4	ANAPC10	human	ortho
-	O00308	Q13485	WWP2	SMAD4	human	pred
-	Q15427	Q9HCG8	SF3B4	CWC22	human	pred
-	Q07955	Q8TBB1	SRSF1	LNX1	human	exp
-	P12004	Q09472	PCNA	EP300	human	exp_pred
-	P14866	Q12849	HNRNPL	GRSF1	human	pred
-	P23246	Q15434	SFPQ	RBMS2	human	pred
-	Q15717	Q96PU8	ELAVL1	QKI	human	exp
-	O43719	P49759	HTATSF1	CLK1	human	exp
-	Q86U06	Q9Y3B4	RBM23	SF3B6	human	pred
-	P62995	Q15020	TRA2B	SART3	human	pred
-	Q92793	Q9UNE7	CREBBP	STUB1	human	pred
-	Q6TFL4	Q92905	KLHL24	COPS5	human	exp
-	O95067	Q96KB5	CCNB2	PBK	human	pred
-	Q8WXF0	Q93062	SRSF12	RBPMS	human	pred
-	O43390	Q12849	HNRNPR	GRSF1	human	pred
-	Q93062	Q9H0L4	RBPMS	CSTF2T	human	pred
-	Q9HCG8	Q9NZI8	CWC22	IGF2BP1	human	pred
-	P31942	Q15029	HNRNPH3	EFTUD2	human	pred
-	P01570	P05015	IFNA14	IFNA16	human	pred
-	P52756	Q96I25	RBM5	RBM17	human	exp_pred
-	P57052	Q09161	RBM11	NCBP1	human	pred
-	P05067	Q14011	APP	CIRBP	human	exp
-	P29558	Q93062	RBMS1	RBPMS	human	pred
-	P29374	Q00987	ARID4A	MDM2	human	pred
-	P03372	Q8N2W9	ESR1	PIAS4	human	pred
-	O60260	P46934	PRKN	NEDD4	human	pred
-	P46379	Q01844	BAG6	EWSR1	human	exp_pred
-	P0CG48	Q9UJ99	UBC	CDH22	human	exp
-	P45973	Q9UMN6	CBX5	KMT2B	human	pred
-	P15336	Q9UHD9	ATF2	UBQLN2	human	pred
-	Q05516	Q9UNN5	ZBTB16	FAF1	human	pred
-	Q86U42	Q96I25	PABPN1	RBM17	human	pred
-	O96028	Q92769	NSD2	HDAC2	human	exp_pred
-	P05198	Q8N9N8	EIF2S1	EIF1AD	human	pred
-	P31946	Q9UHX1	YWHAB	PUF60	human	pred
-	P61978	P62258	HNRNPK	YWHAE	human	ortho
-	P14866	P62995	HNRNPL	TRA2B	human	pred
-	Q00005	Q15796	PPP2R2B	SMAD2	human	exp
-	Q92904	Q9BZC1	DAZL	CELF4	human	pred
-	P55795	Q14966	HNRNPH2	ZNF638	human	pred
-	O14917	Q08554	PCDH17	DSC1	human	pred
-	P0CG48	Q13619	UBC	CUL4A	human	exp
-	P31942	Q9H361	HNRNPH3	PABPC3	human	pred
-	P60842	Q14232	EIF4A1	EIF2B1	human	pred
-	Q15434	Q9H6T0	RBMS2	ESRP2	human	pred
-	Q86V81	Q8NDT2	ALYREF	RBM15B	human	exp_pred
-	O43251	P43243	RBFOX2	MATR3	human	exp
-	Q15020	Q9BWF3	SART3	RBM4	human	pred
-	P63261	Q99496	ACTG1	RNF2	human	exp_ortho
-	P84103	Q96BT7	SRSF3	ALKBH8	human	pred
-	O75469	P14859	NR1I2	POU2F1	human	pred
-	P23246	P62258	SFPQ	YWHAE	human	ortho
-	Q13243	Q16629	SRSF5	SRSF7	human	exp_pred
-	P15336	Q13950	ATF2	RUNX2	human	pred
-	Q6NXG1	Q9BTD8	ESRP1	RBM42	human	pred
-	Q8WVV9	Q9BZC1	HNRNPLL	CELF4	human	pred
-	P62258	Q16629	YWHAE	SRSF7	human	exp_ortho
-	P14859	P28482	POU2F1	MAPK1	human	pred
-	P38159	P38159	RBMX	RBMX	human	exp
-	P84022	Q96EB6	SMAD3	SIRT1	human	pred
-	O15393	P41161	TMPRSS2	ETV5	human	pred
-	P03372	Q16665	ESR1	HIF1A	human	exp_pred
-	P51991	Q9NZI8	HNRNPA3	IGF2BP1	human	exp_pred
-	Q00005	Q16288	PPP2R2B	NTRK3	human	pred
-	Q14011	Q9H6E5	CIRBP	TUT1	human	pred
-	Q15029	Q92731	EFTUD2	ESR2	human	exp
-	P55010	Q8TDI0	EIF5	CHD5	human	exp
-	Q14974	Q7Z6Z7	KPNB1	HUWE1	human	exp
-	P41235	P55209	HNF4A	NAP1L1	human	ortho
-	Q15287	Q9NQ94	RNPS1	A1CF	human	pred
-	P13591	Q13148	NCAM1	TARDBP	human	exp
-	P05412	P13056	JUN	NR2C1	human	pred
-	P62995	Q9NZI8	TRA2B	IGF2BP1	human	pred
-	Q07955	Q9Y5S9	SRSF1	RBM8A	human	exp_pred
-	Q15652	Q9Y252	JMJD1C	RNF6	human	pred
-	P51991	Q9UHX1	HNRNPA3	PUF60	human	exp_pred
-	O95425	Q13772	SVIL	NCOA4	human	pred
-	P14866	P22626	HNRNPL	HNRNPA2B1	human	exp_pred
-	P06400	Q13950	RB1	RUNX2	human	exp_ortho_pred
-	P26368	Q96J87	U2AF2	CELF6	human	pred
-	P51991	Q8N6W0	HNRNPA3	CELF5	human	pred
-	O95931	Q9UJ04	CBX7	TSPYL4	human	pred
-	P29558	Q9NQ94	RBMS1	A1CF	human	pred
-	P05412	P21675	JUN	TAF1	human	exp_pred
-	O43463	P35637	SUV39H1	FUS	human	exp
-	Q05707	Q9BY67	COL14A1	CADM1	human	pred
-	P04150	P55209	NR3C1	NAP1L1	human	pred
-	Q8TAB3	Q9BY67	PCDH19	CADM1	human	pred
-	Q14498	Q96BT7	RBM39	ALKBH8	human	pred
-	O60260	P31943	PRKN	HNRNPH1	human	exp
-	P31749	Q9UNN5	AKT1	FAF1	human	pred
-	Q01081	Q9NZI8	U2AF1	IGF2BP1	human	pred
-	P11940	Q13526	PABPC1	PIN1	human	exp
-	P23246	P62280	SFPQ	RPS11	human	pred
-	P20042	P47813	EIF2S2	EIF1AX	human	exp_pred
-	O43390	P05412	HNRNPR	JUN	human	exp
-	Q13151	Q99496	HNRNPA0	RNF2	human	exp
-	Q14966	Q9HAU5	ZNF638	UPF2	human	pred
-	P35637	P68104	FUS	EEF1A1	human	exp
-	P0C7M2	Q13247	-	SRSF6	human	pred
-	P04150	Q9UNL4	NR3C1	ING4	human	pred
-	P07550	Q9UIB8	ADRB2	CD84	human	pred
-	P08579	Q96BT7	SNRPB2	ALKBH8	human	pred
-	P09651	Q14103	HNRNPA1	HNRNPD	human	exp_pred
-	P31942	Q5JQF8	HNRNPH3	PABPC1L2A	human	pred
-	Q01970	Q15599	PLCB3	SLC9A3R2	human	exp_pred
-	P05455	Q9H0Z9	SSB	RBM38	human	pred
-	P08579	Q9H0Z9	SNRPB2	RBM38	human	pred
-	Q8NI36	Q9BWF3	WDR36	RBM4	human	exp
-	Q15287	Q9HAU5	RNPS1	UPF2	human	exp_pred
-	P26378	Q01130	ELAVL4	SRSF2	human	pred
-	Q04726	Q04727	TLE3	TLE4	human	exp_pred
-	O43567	Q9UNE7	RNF13	STUB1	human	pred
-	Q14103	Q969P0	HNRNPD	IGSF8	human	exp
-	Q13547	Q13547	HDAC1	HDAC1	human	exp_ortho
-	O75554	Q01844	WBP4	EWSR1	human	exp
-	Q04725	Q04726	TLE2	TLE3	human	exp_pred
-	P35222	Q00987	CTNNB1	MDM2	human	pred
-	Q15038	Q9H320	DAZAP2	VCX	human	pred
-	P14921	Q8N2W9	ETS1	PIAS4	human	exp_pred
-	Q01196	Q9Y261	RUNX1	FOXA2	human	pred
-	P09651	Q01844	HNRNPA1	EWSR1	human	exp
-	P03372	Q05086	ESR1	UBE3A	human	exp_pred
-	P05198	P10275	EIF2S1	AR	human	pred
-	P55795	Q9NQ94	HNRNPH2	A1CF	human	pred
-	Q13485	Q9NZH6	SMAD4	IL37	human	pred
-	Q15434	Q9UHX1	RBMS2	PUF60	human	pred
-	P23246	Q12849	SFPQ	GRSF1	human	pred
